Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
9496-IVVRP,Female,-0.26925083440727016,Yes,0.0,Lake Elsinore,-0.5138706396476723,-1.009261930253057,1.1319274061334468,2.1399663261245334,-0.8714950816053614,Offer B,Yes,1.4371318813964624,No,Yes,DSL,1.86688789927055,Yes,No,No,No,No,No,No,No,Month-to-Month,No,-0.833519714029658,-0.4036894387884638,-0.7496189795486012,0.0,0.0,-0.3006691667578537,-0.6633388761645914,0.677557161790749,-0.214217897152195,-0.326610557238493
9497-QCMMS,Male,1.5815879801712358,No,0.0,San Diego,-0.7373932206152981,-1.3660209325891541,1.1870643583607392,-0.6786996571864785,-1.2789877528891658,Offer E,Yes,0.3500229677802997,Yes,Yes,Fiber Optic,-1.3865535086407326,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.9599821317129167,-0.9650369703710326,0.0,0.0,-0.8629344376767287,-1.01669238639981,-1.599177137108223,-0.214217897152195,-0.045775719656914904
9498-FIMXL,Female,-0.9260000911931916,No,0.0,Oceanside,-0.7713255642320702,-1.1529688715778292,1.0844157672100554,-0.6786996571864785,-0.9937428829905026,Offer E,Yes,0.41301155514047255,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,Yes,0.8347040273488249,-1.422837639539202,-0.934852415270645,0.0,0.0,-0.5982483072696508,-0.9166183057880101,0.677557161790749,-0.214217897152195,-0.326610557238493
9499-XPZXM,Female,-0.09013740073838244,Yes,0.0,Burnt Ranch,1.099262203721097,1.886400309637949,-1.7144599604591246,1.952055260570466,1.614210213225845,Offer B,Yes,-0.757094085350271,Yes,Yes,DSL,0.2818779825958225,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,-0.833519714029658,0.03697998763677669,1.1139904563679595,0.0,0.0,0.4318893735293073,1.0021874886025592,0.677557161790749,-0.214217897152195,-0.326610557238493
9500-IWPXQ,Female,0.32779394448902216,Yes,0.0,West Sacramento,1.187594018850472,0.9845034251639643,-0.852540072724173,0.4487667361379262,1.1659682748136602,Offer B,Yes,1.1140374803489863,Yes,Yes,DSL,-0.21865146477514405,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,0.5064932310643967,1.1209629120782831,0.0,0.0,2.0986628261299036,1.4873820219699823,0.677557161790749,-0.214217897152195,-0.326610557238493
9500-LTVBP,Female,0.9845432012749437,No,0.0,Rancho Palos Verdes,-1.7295103149342541,-0.9900984123415931,0.6448696286519916,-0.6786996571864785,0.10648732947576901,Offer C,Yes,-0.9119719060358729,Yes,Yes,Fiber Optic,-1.3865535086407326,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,0.8347040273488249,0.527324876677226,0.24514745476856556,0.0,0.0,-0.34115100348326305,0.09173664264128081,0.677557161790749,-0.214217897152195,-0.326610557238493
9500-WBGRP,Male,-1.6424538258687422,No,0.0,Danville,0.5601149662546069,0.6553931948760704,-1.0307515405747618,-0.6786996571864785,1.4919624118407038,Offer A,Yes,1.2629869634006898,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,Yes,0.8347040273488249,-1.4260425080950216,-0.4463833503493106,0.0,0.0,2.5875684278718913,0.40792447246213054,0.677557161790749,-0.214217897152195,-0.326610557238493
9501-UKKNL,Male,-0.2095463565176409,No,0.0,Diamond Bar,-0.9269834579661519,-0.8931790521497599,0.904625575883083,-0.6786996571864785,1.0844697405568993,Offer B,No,0.01803606028197596,No,Yes,DSL,-1.303131934078905,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,-0.38125535889772416,0.3201234183878037,0.0,0.0,-0.899567221540124,-0.009598890643477551,0.677557161790749,-0.214217897152195,-0.326610557238493
9503-XJUME,Male,-1.4036359143102255,No,0.0,Bolinas,0.7744812005319927,0.7070905413990928,-1.3773126767299786,-0.6786996571864785,0.7992248706582363,Offer B,Yes,-0.20724076980617248,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,No,0.8347040273488249,-1.408415731038012,-0.5966221191201735,0.0,0.0,0.5305319774756856,-0.323948703550266,0.677557161790749,-0.214217897152195,-0.326610557238493
9504-DSHWM,Male,0.38749842237865134,No,0.0,Litchfield,1.4170412947353122,1.7457463261339057,-0.2699493324864827,-0.6786996571864785,-0.5047516774499374,Offer B,Yes,0.5701125024387865,Yes,Yes,DSL,-0.4689161884606273,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,-0.833519714029658,-0.14089021721122938,-0.480649881102894,0.0,0.0,-0.09478733606917938,-0.36664940067922275,0.677557161790749,-0.214217897152195,-0.326610557238493
9504-YAZWB,Female,-1.1051135248620794,No,0.0,Mountain Center,-0.4982509894113804,-1.036478500364854,1.4848883836791174,-0.6786996571864785,0.8399741377866168,Offer B,Yes,0.22330475085571624,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,0.8347040273488249,-1.3891865197030926,-0.5436446945616713,0.0,0.0,0.9319262661585236,-0.16648376781195337,0.677557161790749,-0.214217897152195,-0.326610557238493
9505-SQFSW,Female,0.7457252897164267,Yes,0.0,Tehachapi,0.04035763942627218,-0.45516000982768784,0.5127354405533586,1.576233129462331,-1.1974892186324049,Offer E,No,0.01803606028197596,No,Yes,Cable,1.86688789927055,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,0.8347040273488249,-0.7466103742611965,-0.9655003297695036,0.0,0.0,-0.899567221540124,-1.0276016807072244,-0.46080998765873704,-0.214217897152195,-0.326610557238493
9506-UXUSK,Male,0.38749842237865134,No,0.0,San Jose,0.877894057268822,0.46696813792268715,-0.9730299566754592,-0.6786996571864785,-0.7899965473486005,Offer D,Yes,1.0169609515938964,No,Yes,Fiber Optic,-1.0528672103934216,No,No,No,No,No,No,No,No,Month-to-Month,Yes,-0.833519714029658,0.21004288965105314,-0.5951437819917189,0.0,0.0,-0.28127819697666634,-0.503990497238676,0.677557161790749,-0.214217897152195,-0.326610557238493
9507-EXLTT,Female,-0.9857045690828209,Yes,0.0,Seaside,0.25256943918830727,0.1732287956302464,-0.9594337171508124,0.07294460502979132,-1.2789877528891658,Offer E,Yes,-0.13461863379091413,No,Yes,Fiber Optic,1.86688789927055,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.5048907967864864,-0.9713033546170197,0.0,0.0,-0.8708753858526188,-1.023939624194037,-1.599177137108223,-1.7169436438084795,-0.6074453948200712
9507-HSMMZ,Male,0.08897603293050522,No,0.0,Thousand Oaks,-1.1440427353877258,-0.8123990115027211,0.4335049677973158,-0.6786996571864785,0.8807234049149972,Offer B,Yes,0.137343855164186,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,0.8347040273488249,-1.3971986910926424,-0.498985674442384,0.0,0.0,0.8904244911352934,-0.1430647766369723,0.677557161790749,-0.214217897152195,-0.326610557238493
9508-ILZDG,Female,1.9398148475090113,No,0.0,Dillon Beach,0.7771742436761809,0.8292141200437901,-1.4852275477511638,-0.6786996571864785,0.06573806234738858,Offer B,Yes,-0.8311983057740039,Yes,Yes,Fiber Optic,-0.8026024867079383,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,-0.833519714029658,1.0497184512758746,0.40152021938585236,0.0,0.0,-0.31210704624055785,0.22391661566067922,0.677557161790749,-0.214217897152195,-0.326610557238493
9509-MPYOD,Female,-0.7468866575243039,No,0.0,Newcastle,1.1698199340988296,1.0879050042764717,-0.6510302485068565,-0.6786996571864785,0.10648732947576901,Offer C,Yes,0.7449984626387963,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,No,0.8347040273488249,-1.3731621769239928,-0.6972152380548724,0.0,0.0,0.6090915106530697,-0.38099362013211696,0.677557161790749,-0.214217897152195,-0.326610557238493
9512-PHSMG,Female,-1.1648180027517085,Yes,0.0,Merced,0.9985423901284561,0.42863016540596244,-0.3420428239283804,0.07294460502979132,-0.9122443487337418,Offer B,Yes,-1.1135353855884267,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,-1.3795719140356326,-0.8947828596695453,0.0,0.0,-0.7730463041199784,-0.9351941573377266,0.677557161790749,-0.214217897152195,-0.326610557238493
9512-UIBFX,Male,0.32779394448902216,Yes,0.0,West Covina,-0.9129796336163729,-0.8651414198776057,0.86503215661867,1.576233129462331,-0.5862502117066983,Offer B,Yes,-1.7738039895638873,No,Yes,Fiber Optic,0.44872113171947803,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,0.8347040273488249,1.0112600286060358,-0.2208376469603016,0.0,0.0,-0.8665649323320669,-0.4320073253191579,-1.599177137108223,2.791233596160374,1.0775636306693976
9513-DXHDA,Male,0.6860208118267975,No,0.0,Auburn,1.1401964595127587,1.099917949757348,-0.6155593353270598,-0.6786996571864785,-0.21950680755127444,Offer B,Yes,1.7639314934651247,No,Yes,DSL,-1.553396657764388,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,-0.833519714029658,0.580205207848255,-0.029933574790304916,0.0,0.0,0.7150315302779036,0.17787184593332542,0.677557161790749,-0.214217897152195,-0.326610557238493
9514-JDSKI,Male,1.8204058917297528,Yes,0.0,El Monte,-0.9447575427177943,-0.8599331232530948,0.8086553424668225,-0.30287752607834356,-1.2789877528891658,Offer E,No,0.01803606028197596,No,Yes,DSL,-0.8860240612697661,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,-0.833519714029658,-0.7498152428170162,-0.9885800407600048,0.0,0.0,-0.899567221540124,-1.0458770199858205,-1.599177137108223,1.2885078495040896,2.20090298099571
9518-IMLHK,Male,0.08897603293050522,No,0.0,Sacramento,1.2570745319705294,0.9468848440615442,-0.7833088009104374,-0.6786996571864785,-0.05650973903775272,Offer B,Yes,1.1696156456667859,No,Yes,DSL,0.3652995571576503,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.28375486643491143,-0.0547784644416476,0.0,0.0,0.6523538934523,0.14016105023645944,0.677557161790749,-0.214217897152195,-0.326610557238493
9518-RWHZL,Female,-0.4483642680761578,No,0.0,Penryn,1.1725129772430178,1.0781304354597006,-0.6620279305422904,-0.6786996571864785,1.2882160761988015,Offer B,Yes,0.19885035811588425,Yes,Yes,Fiber Optic,-0.3854946138987996,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,0.8347040273488249,1.1682985878412122,1.7536250088570986,0.0,0.0,1.2864033931416066,1.7545898459269544,-1.599177137108223,-0.214217897152195,-0.326610557238493
9518-XXBXE,Male,1.9995193253986405,Yes,0.0,Patterson,1.010930388591722,0.49125245890827,-0.7258383459146108,1.952055260570466,-0.9122443487337418,Offer B,Yes,-0.02346230315531467,No,Yes,Fiber Optic,0.6155642808431335,Yes,No,No,No,No,No,No,Yes,Two Year,No,-0.833519714029658,0.3750936202757793,-0.6883893447506655,0.0,0.0,-0.5944356807754161,-0.7203628267740387,0.677557161790749,-0.214217897152195,-0.326610557238493
9522-BNTHX,Female,1.5218835022816066,No,0.0,Caliente,0.017197468386253117,-0.33964583980191565,0.5707819601872933,-0.6786996571864785,0.06573806234738858,Offer B,No,0.01803606028197596,No,Yes,DSL,0.44872113171947803,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,-0.833519714029658,-0.23543383960791742,-0.22701577227324646,0.0,0.0,-0.899567221540124,-0.44284323872315917,0.677557161790749,-0.214217897152195,-0.326610557238493
9522-ZSINC,Male,-0.7468866575243039,No,0.0,Santa Rosa,1.0357063855182542,0.9200749569339608,-1.3108164354140048,-0.6786996571864785,-0.7899965473486005,Offer D,Yes,-1.3425174266977613,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,Yes,-0.833519714029658,-1.3988011253705523,-0.8943195002710744,0.0,0.0,-0.7838649353504343,-0.9379406997226168,0.677557161790749,-0.214217897152195,-0.326610557238493
9524-EGPJC,Female,-0.8065911354139331,No,0.0,Walnut Creek,0.597278961644405,0.6742970675755013,-1.076239758259231,-0.6786996571864785,-0.5862502117066983,Offer B,Yes,0.6494040182921809,Yes,Yes,Fiber Optic,-0.3020730393369718,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,0.849414166537129,-0.2946221149834718,0.0,0.0,-0.15187959650195518,-0.2980662106178451,-1.599177137108223,-0.214217897152195,0.23505911792466322
9526-BIHHD,Male,-0.9857045690828209,No,0.0,San Jose,0.8838187521860361,0.47704285822481785,-0.9465764743254917,-0.6786996571864785,-1.2789877528891658,Offer E,No,0.01803606028197596,No,Yes,Cable,1.86688789927055,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,2.5029277687273073,-1.0863264411781093,-0.9932136347447135,0.0,0.0,-0.899567221540124,-1.0495460651564754,-1.599177137108223,1.2885078495040896,4.166746844066757
9526-JAWYF,Male,0.14868051082013445,No,0.0,San Diego,-0.7325457429557592,-1.340972258225871,1.209003090774998,-0.6786996571864785,-0.2602560746796549,Offer C,Yes,-1.4232910269596306,No,Yes,Fiber Optic,0.19845640803399475,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,-0.833519714029658,0.8397995608696692,0.024235345364265318,0.0,0.0,-0.7025734245896018,-0.1872016428755855,-1.599177137108223,-0.214217897152195,-0.045775719656914904
9529-OFXHY,Male,-1.582749347979113,No,0.0,Elk Creek,1.32116895880221,1.3507890979240667,-1.317472976034813,-0.6786996571864785,-0.7084980130918396,Offer B,Yes,-0.863063120556209,Yes,Yes,Fiber Optic,1.86688789927055,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.7740997554753608,-0.45814385317716627,0.0,0.0,-0.6482252838628676,-0.553526101371253,0.677557161790749,-0.214217897152195,-0.326610557238493
9530-EHPOH,Male,0.8054297676060559,No,0.0,San Diego,-0.7417020896459994,-1.381109519403823,1.1717682407500791,-0.6786996571864785,-0.8714950816053614,Offer D,Yes,-0.7719149294350176,Yes,Yes,DSL,-0.8026024867079383,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,-0.833519714029658,-0.3155555535034157,-0.7380129298535691,0.0,0.0,-0.6988215087083326,-0.7896972975132173,-1.599177137108223,-0.214217897152195,-0.045775719656914904
9530-GRMJG,Male,0.9845432012749437,Yes,0.0,Whittier,-1.5539239019331794,-0.8871286301027597,0.7998064140250897,0.8245888672460612,1.532711678969084,Offer B,Yes,0.9917655166498269,Yes,Yes,DSL,0.11503483347216698,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,-0.833519714029658,0.6571220531879332,1.632489623256858,0.0,0.0,2.4007831204915213,1.9793730247249517,0.677557161790749,-0.214217897152195,-0.326610557238493
9531-NSBMR,Female,-0.14984187862801168,No,0.0,Mendocino,1.0631754255889745,1.2589715028578903,-1.8507472914402054,-0.6786996571864785,0.14723659660414945,Offer B,Yes,1.8083940257193645,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,Yes,-0.833519714029658,-1.4212352052612918,-0.7063279728914661,0.0,0.0,1.279458099018351,-0.19528751956596238,0.677557161790749,-0.214217897152195,-0.326610557238493
9534-NSXEM,Male,-1.1051135248620794,No,0.0,Watsonville,0.8563497121153159,0.2973967258898055,-0.9263914664904024,-0.6786996571864785,-0.2602560746796549,Offer C,Yes,0.4508047075565765,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,Yes,0.8347040273488249,-1.3763670454798127,-0.7435291131686984,0.0,0.0,0.09581970439736998,-0.5653788644368358,0.677557161790749,-0.214217897152195,-0.326610557238493
9537-JALFH,Male,0.14868051082013445,Yes,0.0,Imperial,-0.6652196643510527,-1.3524476854596836,1.900398097558938,2.1399663261245334,1.4919624118407038,Offer A,Yes,0.2032966113413084,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,-0.833519714029658,-1.4004035596484623,-0.40761561401058144,0.0,0.0,1.462209186167162,0.09383673421038899,0.677557161790749,-0.214217897152195,-0.326610557238493
9537-VHDTA,Female,-0.26925083440727016,No,0.0,Corona,-0.32697344544100687,-0.933115402212006,1.0329417690998333,-0.6786996571864785,-1.2789877528891658,Offer B,Yes,-1.6648707855409999,No,Yes,Cable,0.2818779825958225,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,0.8347040273488249,-0.39727970167682386,-0.983725799442691,0.0,0.0,-0.8959488690073789,-1.0409919484157482,-0.46080998765873704,-0.214217897152195,-0.326610557238493
9540-JYROE,Male,-0.9857045690828209,No,0.0,Bonita,-0.8531940758153934,-1.4283665682446336,1.2785588341294536,-0.6786996571864785,-0.9937428829905026,Offer B,Yes,-0.9193823280782463,No,Yes,Fiber Optic,1.86688789927055,No,No,No,No,No,No,No,No,Month-to-Month,Yes,0.8347040273488249,0.2084404553731428,-0.7630122726377354,0.0,0.0,-0.7729005986488613,-0.8273172406630003,-1.599177137108223,-0.214217897152195,0.23505911792466322
9541-PWTWO,Female,-0.8662956133035624,No,0.0,Willow Creek,1.1240382006476293,1.9246787379328822,-1.8099678567444002,-0.6786996571864785,0.7992248706582363,Offer B,Yes,0.9828730101989792,Yes,Yes,DSL,-0.1352298902133163,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,-0.833519714029658,0.5561686936796055,0.8620994614658927,0.0,0.0,1.5445449194710015,1.1229375123331837,0.677557161790749,-0.214217897152195,-0.326610557238493
9541-ZPSEA,Male,-1.284226958530967,Yes,0.0,San Andreas,0.9495290049042298,0.8097374886395029,-0.3993025348906033,2.1399663261245334,1.4512131447123233,Offer A,Yes,-0.10127173460023434,No,Yes,Fiber Optic,1.5332016010232388,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,0.8347040273488249,0.5369394823446857,1.365704933403942,0.0,0.0,1.088632500345126,1.3905052521497532,0.677557161790749,-0.214217897152195,-0.326610557238493
9544-PYPSJ,Female,1.2233611128334605,Yes,0.0,El Cajon,-0.7896382576125505,-1.377409676398045,1.2939877111973992,-0.30287752607834356,1.2067175419420406,Offer B,Yes,1.5053077641862964,Yes,Yes,Fiber Optic,-0.8860240612697661,No,Yes,Yes,No,No,Yes,No,No,Two Year,Yes,0.8347040273488249,1.0417062798863248,1.6499869567324486,0.0,0.0,2.5452986635946475,2.087232469756008,0.677557161790749,-0.214217897152195,-0.326610557238493
9546-CQJSU,Female,0.20838498870976369,No,0.0,Soda Springs,1.2075225381174652,1.2482466568688435,-0.3052498865025545,-0.6786996571864785,-1.2382384857607853,Offer B,Yes,1.050307850784576,Yes,Yes,Fiber Optic,-1.303131934078905,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.8910774577627885,-0.9208854391167374,0.0,0.0,-0.8033530421123665,-0.9645849563190403,-1.599177137108223,-0.214217897152195,-0.326610557238493
9546-KDTRB,Female,0.9248387233853144,No,0.0,Pasadena,-1.2819265443701648,-0.8336405012359104,0.7557195977446778,-0.6786996571864785,-0.5455009445783179,Offer B,Yes,-1.0068253081782512,Yes,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,No,-0.833519714029658,-1.2465698689691056,-0.8007429665132202,0.0,0.0,-0.6259566310271145,-0.8189762779750445,0.677557161790749,-0.214217897152195,-0.326610557238493
9547-ITEFG,Male,-0.8662956133035624,Yes,0.0,San Diego,-0.74385652416135,-1.3997330886918242,1.2376944519487418,2.1399663261245334,-0.9529936158621222,Offer E,Yes,-0.15018052007989785,Yes,Yes,Fiber Optic,0.6155642808431335,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,0.8347040273488249,1.2500227360146203,-0.6101478006088707,0.0,0.0,-0.6436355615226742,-0.6725673983509725,0.677557161790749,-0.214217897152195,-0.326610557238493
9548-LERKT,Male,-0.8662956133035624,Yes,0.0,Willows,1.347560781615255,1.3353039546935164,-1.1742617287427115,0.8245888672460612,-0.34175460893641574,Offer B,Yes,0.1432721927980845,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,0.8347040273488249,-1.4052108624821922,-0.7931085688050811,0.0,0.0,-0.10168406170206248,-0.6672630073328254,0.677557161790749,-0.214217897152195,-0.326610557238493
9548-LIGTA,Male,-1.2245224806413377,Yes,0.0,Tustin,-0.38029569969593446,-0.9971238203875968,0.899551472289915,0.07294460502979132,1.1659682748136602,Offer B,Yes,-0.37842151898499554,No,Yes,Cable,1.86688789927055,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,0.8347040273488249,0.5593735622354253,1.0887925309844484,0.0,0.0,0.6069544970766834,1.0326161032178585,0.677557161790749,-0.214217897152195,-0.326610557238493
9548-ZMVTX,Male,-0.9260000911931916,Yes,0.0,Visalia,-0.10452808173105636,0.0721559221713617,0.2529832068735174,1.952055260570466,1.614210213225845,Offer A,Yes,-1.2550744465977564,Yes,Yes,Fiber Optic,0.11503483347216698,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,-0.833519714029658,0.860631206482499,1.8911544912699036,0.0,0.0,-0.155595086015445,1.4485041204759745,0.677557161790749,-0.214217897152195,-0.326610557238493
9552-TGUZV,Male,0.6263163339371682,Yes,0.0,Upland,-0.9167498940182365,-0.8329340718290696,0.975318130114829,2.1399663261245334,-0.9937428829905026,Offer E,Yes,-0.3539671262451635,No,Yes,Fiber Optic,-0.3854946138987996,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,0.3654790146083196,-0.7159040671265307,0.0,0.0,-0.6987850823405534,-0.7721802275698899,0.677557161790749,-0.214217897152195,-0.326610557238493
9553-DLCLU,Female,-0.9857045690828209,No,0.0,Stockton,0.9252916166065354,0.7198139669141409,-0.7254813808004308,-0.6786996571864785,-0.7899965473486005,Offer B,Yes,0.8583779198871079,Yes,Yes,DSL,1.86688789927055,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,0.8347040273488249,0.8125581781452,-0.4936460089933388,0.0,0.0,-0.3150575820306822,-0.4857570899048873,0.677557161790749,-0.214217897152195,-0.326610557238493
9554-DFKIC,Male,0.20838498870976369,Yes,0.0,Villa Park,-0.33666840076008464,-0.9640419418979104,0.9034242420527716,1.576233129462331,-0.09725900616613314,Offer B,Yes,-0.9601396493112994,Yes,Yes,DSL,-0.3020730393369718,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,-0.2931214736126761,-0.3052352516817807,0.0,0.0,-0.44460188797651057,-0.37384771787117455,0.677557161790749,-0.214217897152195,-0.326610557238493
